22.1637575513899,1,4.1591445192137,18.0046130321762
27.5196706246496,1,6.38435934347858,21.135311281171
24.4203027031262,1,3.74450813737233,20.6757945657538
25.2786260295346,1,5.07014276642733,20.2084832631073
26.6535952306173,1,6.71144087270237,19.9421543579149
25.2909034326479,1,4.39709201854533,20.8938114141026
24.2989682340575,1,4.52783361483305,19.7711346192244
22.3989760378352,1,4.36462868747572,18.0343473503595
23.9607159193103,1,4.71422636513385,19.2464895541764
26.418259849244,1,5.13810822480392,21.2801516244401
25.2747253841113,1,6.22763034385346,19.0470950402578
25.8205999383566,1,4.19822054534718,21.6223793930094
26.519749420095,1,3.91960739997261,22.6001420201224
24.9821141490151,1,4.84246564389312,20.139648505122
22.5775202869946,1,3.92823996012208,18.6492803268725
25.6599448773981,1,4.86101385945015,20.7989310179479
22.8476910648418,1,4.40268690528707,18.4450041595547
23.2797532967024,1,2.81603323990841,20.463720056794
25.2932468205099,1,5.24081725593669,20.0524295645732
24.5386127925452,1,4.74064459326575,19.7979681992795
27.0713683673403,1,5.90051194533325,21.170856422007
26.8267142494398,1,5.94186939386774,20.884844855572
25.1500732995425,1,6.4679619034197,18.6821113961228
24.0635101539528,1,5.70676108955791,18.3567490643949
26.8782593175084,1,5.81900893026215,21.0592503872462
24.9966017326863,1,4.70651815129755,20.2900835813887
26.018555573592,1,6.41858907248595,19.5999665011061
27.7418696054712,1,6.49877382740649,21.2430957780647
22.976507387509,1,4.34291790551434,18.6335894819946
22.7057912581848,1,4.147204559998,18.5585866981868
26.6644640933892,1,5.31591503836147,21.3485490550278
24.1311658279649,1,6.10969416765886,18.0214716603061
25.974509987631,1,7.21546057167805,18.7590494159529
26.1130645111473,1,6.21710363895734,19.8959608721899
27.2121947452817,1,6.47922178663827,20.7329729586434
26.4072534556777,1,5.95157383241786,20.4556796232598
24.2785469015804,1,3.99046735403743,20.288079547543
21.9258363506858,1,2.99952726136205,18.9263090893237
23.8865566670116,1,3.23781412754794,20.6487425394637
25.1565541525955,1,4.85739187404494,20.2991622785505
25.7540653764468,1,6.55006036948313,19.2040050069637
24.1682234211253,1,4.19757681828523,19.9706466028401
27.1056567813157,1,4.92542108011733,22.1802357011983
27.8530864233568,1,6.89566795472246,20.9574184686344
24.2383824241946,1,4.54343105907957,19.6949513651151
25.1438200237541,1,5.56222336264302,19.5815966611111
24.2129455374922,1,4.11299148848857,20.0999540490036
24.309945805643,1,4.53975542380482,19.7701903818382
22.8604566377497,1,4.27567151393253,18.5847851238172
24.5381899818565,1,4.93078884416589,19.6074011376906
27.4093371128983,1,6.46324856294868,20.9460885499496
25.9394969695465,1,5.18772609743314,20.7517708721134
25.5046460128418,1,6.02202286133084,19.4826231515109
25.2165011454435,1,4.40816516704896,20.8083359783946
24.2732641216315,1,4.88779934496386,19.3854647766676
25.3133058424039,1,4.07504691413432,21.2382589282696
25.415209655825,1,5.75330479829552,19.6619048575295
26.0837572928871,1,4.88739092979695,21.1963663630902
24.4925906931557,1,4.9359090717802,19.5566816213755
25.4193901907961,1,5.23327529354576,20.1861148972503
21.2420723841989,1,3.86341719685151,17.3786551873474
28.1010850429807,1,5.85483042312846,22.2462546198522
24.515061262114,1,4.42162958103815,20.0934316810758
27.1236416323961,1,5.49636153903015,21.627280093366
23.7290245202231,1,4.23994206938821,19.4890824508349
23.9992328919382,1,4.65861372960057,19.3406191623376
22.8574807192843,1,2.8976708795222,19.9598098397621
24.5796037168617,1,4.6982977186311,19.8813059982306
23.7079596932816,1,3.7276165578188,19.9803431354628
24.2346554046116,1,4.72033389019077,19.5143215144209
23.3557551549066,1,4.79590267918042,18.5598524757262
24.9181546922219,1,4.77438581448264,20.1437688777393
24.1124417977551,1,5.3470284520221,18.765413345733
23.2798666326695,1,5.03236784259792,18.2474987900716
25.3780350026211,1,5.4135312896718,19.9645037129493
25.1766864319765,1,4.84465152337462,20.3320349086018
27.5457736488113,1,5.97348539248305,21.5722882563282
24.0516195703802,1,5.12109014277348,18.9305294276067
26.1054602150922,1,5.18917369147746,20.9162865236147
23.8421220338906,1,4.43711493017404,19.4050071037165
27.6800628402799,1,5.49841616500133,22.1816466752786
22.5739242203389,1,3.25769750663691,19.316226713702
26.7255883110052,1,5.97552909720369,20.7500592138015
25.9502997611187,1,4.97591712726356,20.9743826338551
24.4112109996528,1,5.67568447531408,18.7355265243387
24.012268971362,1,4.28969039494661,19.7225785764154
27.1978339516133,1,7.38723264637739,19.8106013052359
24.142543041739,1,4.52656798780354,19.6159750539355
25.6648154665098,1,4.92422744333323,20.7405880231765
23.3098215524005,1,4.47815994352172,18.8316616088788
26.5935858326973,1,5.92604713456235,20.6675386981349
24.3038257780348,1,3.93758882838579,20.366236949649
25.0420908724073,1,5.55703386629796,19.4850570061094
26.3512988248491,1,5.90073058491217,20.4505682399369
25.8022253039018,1,5.98994568368818,19.8122796202136
26.7226774624269,1,5.38360808757968,21.3390693748472
25.4696353705792,1,4.65341618630128,20.8162191842779
24.542012514143,1,4.45981074999558,20.0822017641474
24.1665816853052,1,4.81744440673325,19.3491372785719
25.6671093676475,1,4.94070035000624,20.7264090176412
